 ,Label,Area,Mean,Min,Max,Circ.,IntDen,RawIntDen,AR,Round,Solidity
97,ctrl-og-15000.jpg,2096,255,255,255,0.567,534480,534480,2.100,0.476,0.825
98,ctrl-og-15000.jpg,2186,255,255,255,0.643,557430,557430,2.407,0.415,0.926
99,ctrl-og-15000.jpg,3203,255,255,255,0.812,816765,816765,1.266,0.790,0.948
100,ctrl-og-15000.jpg,3198,255,255,255,0.533,815490,815490,2.777,0.360,0.892
101,ctrl-og-15000.jpg,1275,255,255,255,0.661,325125,325125,1.571,0.636,0.913
102,ctrl-og-15000.jpg,2992,255,255,255,0.393,762960,762960,2.835,0.353,0.676
103,ctrl-og-15000.jpg,3224,255,255,255,0.393,822120,822120,1.947,0.514,0.654
104,ctrl-og-15000.jpg,2822,255,255,255,0.744,719610,719610,1.647,0.607,0.943
105,ctrl-og-15000.jpg,2063,255,255,255,0.580,526065,526065,2.347,0.426,0.845
106,ctrl-og-15000.jpg,2711,255,255,255,0.487,691305,691305,1.791,0.558,0.738
107,ctrl-og-15000.jpg,4051,255,255,255,0.493,1033005,1033005,1.362,0.734,0.789
108,ctrl-og-15000.jpg,2390,255,255,255,0.551,609450,609450,2.496,0.401,0.920
109,ctrl-og-15000.jpg,3547,255,255,255,0.667,904485,904485,1.263,0.792,0.920
110,ctrl-og-15000.jpg,3657,255,255,255,0.653,932535,932535,1.929,0.518,0.903
111,ctrl-og-15000.jpg,2349,255,255,255,0.697,598995,598995,1.750,0.571,0.918
112,ctrl-og-15000.jpg,2520,255,255,255,0.680,642600,642600,1.619,0.618,0.936
113,ctrl-og-15000.jpg,6004,255,255,255,0.580,1531020,1531020,1.312,0.762,0.811
114,ctrl-og-15000.jpg,3385,255,255,255,0.603,863175,863175,1.763,0.567,0.843
115,ctrl-og-15000.jpg,2174,255,255,255,0.658,554370,554370,1.343,0.745,0.861
116,ctrl-og-15000.jpg,2842,255,255,255,0.552,724710,724710,2.568,0.389,0.919
117,ctrl-og-15000.jpg,1395,255,255,255,0.749,355725,355725,1.207,0.828,0.929
118,ctrl-og-15000.jpg,3302,255,255,255,0.698,842010,842010,1.450,0.689,0.891
119,ctrl-og-15000.jpg,1770,255,255,255,0.724,451350,451350,1.175,0.851,0.908
120,ctrl-og-15000.jpg,3361,255,255,255,0.703,857055,857055,1.334,0.750,0.912
121,ctrl-og-15000.jpg,2546,255,255,255,0.703,649230,649230,1.709,0.585,0.934
122,ctrl-og-15000.jpg,2268,255,255,255,0.608,578340,578340,1.898,0.527,0.871
123,ctrl-og-15000.jpg,1902,255,255,255,0.771,485010,485010,1.118,0.894,0.936
124,ctrl-og-15000.jpg,2971,255,255,255,0.578,757605,757605,1.896,0.527,0.912
125,ctrl-og-15000.jpg,3934,255,255,255,0.680,1003170,1003170,1.179,0.848,0.883
126,ctrl-og-15000.jpg,2562,255,255,255,0.465,653310,653310,1.742,0.574,0.790
127,ctrl-og-15000.jpg,4004,255,255,255,0.757,1021020,1021020,1.243,0.804,0.918
