 ,Label,Area,Mean,Min,Max,Circ.,IntDen,RawIntDen,AR,Round,Solidity
86,ctrl-og-15000-T.jpg,2772,255,255,255,0.820,706860,706860,1.312,0.762,0.954
87,ctrl-og-15000-T.jpg,4694,255,255,255,0.744,1196970,1196970,1.132,0.884,0.921
88,ctrl-og-15000-T.jpg,1549,255,255,255,0.640,394995,394995,1.569,0.637,0.889
89,ctrl-og-15000-T.jpg,8792,255,255,255,0.622,2241960,2241960,1.980,0.505,0.921
90,ctrl-og-15000-T.jpg,4799,255,255,255,0.834,1223745,1223745,1.334,0.750,0.961
91,ctrl-og-15000-T.jpg,6485,255,255,255,0.793,1653675,1653675,1.258,0.795,0.930
92,ctrl-og-15000-T.jpg,7930,255,255,255,0.655,2022150,2022150,1.106,0.904,0.895
93,ctrl-og-15000-T.jpg,3212,255,255,255,0.598,819060,819060,1.636,0.611,0.873
94,ctrl-og-15000-T.jpg,3298,255,255,255,0.662,840990,840990,1.262,0.793,0.900
95,ctrl-og-15000-T.jpg,7323,255,255,255,0.658,1867365,1867365,1.372,0.729,0.857
96,ctrl-og-15000-T.jpg,3839,255,255,255,0.515,978945,978945,1.879,0.532,0.776
97,ctrl-og-15000-T.jpg,6562,255,255,255,0.632,1673310,1673310,1.916,0.522,0.919
98,ctrl-og-15000-T.jpg,3313,255,255,255,0.504,844815,844815,2.899,0.345,0.867
99,ctrl-og-15000-T.jpg,5227,255,255,255,0.569,1332885,1332885,1.455,0.687,0.858
100,ctrl-og-15000-T.jpg,6299,255,255,255,0.621,1606245,1606245,2.205,0.454,0.951
101,ctrl-og-15000-T.jpg,3905,255,255,255,0.682,995775,995775,1.847,0.541,0.910
102,ctrl-og-15000-T.jpg,4402,255,255,255,0.509,1122510,1122510,3.431,0.291,0.894
103,ctrl-og-15000-T.jpg,7492,255,255,255,0.648,1910460,1910460,1.408,0.710,0.912
104,ctrl-og-15000-T.jpg,6019,255,255,255,0.701,1534845,1534845,1.723,0.581,0.908
105,ctrl-og-15000-T.jpg,6125,255,255,255,0.585,1561875,1561875,2.349,0.426,0.895
106,ctrl-og-15000-T.jpg,6964,255,255,255,0.684,1775820,1775820,1.602,0.624,0.929
107,ctrl-og-15000-T.jpg,2790,255,255,255,0.690,711450,711450,1.767,0.566,0.915
108,ctrl-og-15000-T.jpg,7148,255,255,255,0.673,1822740,1822740,1.840,0.543,0.947
109,ctrl-og-15000-T.jpg,8952,255,255,255,0.352,2282760,2282760,3.144,0.318,0.752
110,ctrl-og-15000-T.jpg,2899,255,255,255,0.717,739245,739245,1.136,0.880,0.879
111,ctrl-og-15000-T.jpg,9349,255,255,255,0.631,2383995,2383995,1.606,0.623,0.893
112,ctrl-og-15000-T.jpg,8773,255,255,255,0.541,2237115,2237115,1.820,0.549,0.871
113,ctrl-og-15000-T.jpg,6708,255,255,255,0.558,1710540,1710540,1.316,0.760,0.814
114,ctrl-og-15000-T.jpg,5407,255,255,255,0.646,1378785,1378785,1.638,0.611,0.900
115,ctrl-og-15000-T.jpg,5273,255,255,255,0.612,1344615,1344615,1.504,0.665,0.893
116,ctrl-og-15000-T.jpg,9800,255,255,255,0.668,2499000,2499000,1.890,0.529,0.940
117,ctrl-og-15000-T.jpg,3232,255,255,255,0.556,824160,824160,1.384,0.723,0.833
118,ctrl-og-15000-T.jpg,8479,255,255,255,0.774,2162145,2162145,1.253,0.798,0.926
119,ctrl-og-15000-T.jpg,3931,255,255,255,0.809,1002405,1002405,1.487,0.673,0.950
120,ctrl-og-15000-T.jpg,8900,255,255,255,0.552,2269500,2269500,2.870,0.348,0.952
121,ctrl-og-15000-T.jpg,4032,255,255,255,0.695,1028160,1028160,1.180,0.848,0.911
122,ctrl-og-15000-T.jpg,2437,255,255,255,0.688,621435,621435,1.549,0.646,0.920
123,ctrl-og-15000-T.jpg,4457,255,255,255,0.831,1136535,1136535,1.089,0.918,0.950
124,ctrl-og-15000-T.jpg,3032,255,255,255,0.753,773160,773160,1.349,0.742,0.949
125,ctrl-og-15000-T.jpg,5062,255,255,255,0.563,1290810,1290810,1.935,0.517,0.848
126,ctrl-og-15000-T.jpg,3714,255,255,255,0.586,947070,947070,1.291,0.775,0.863
127,ctrl-og-15000-T.jpg,5650,255,255,255,0.591,1440750,1440750,1.676,0.597,0.866
128,ctrl-og-15000-T.jpg,3198,255,255,255,0.761,815490,815490,1.211,0.826,0.935
129,ctrl-og-15000-T.jpg,7968,255,255,255,0.624,2031840,2031840,1.217,0.822,0.833
130,ctrl-og-15000-T.jpg,3147,255,255,255,0.643,802485,802485,1.346,0.743,0.890
131,ctrl-og-15000-T.jpg,19209,255,255,255,0.454,4898295,4898295,2.766,0.361,0.817
132,ctrl-og-15000-T.jpg,5361,255,255,255,0.620,1367055,1367055,1.817,0.550,0.887
133,ctrl-og-15000-T.jpg,3541,255,255,255,0.591,902955,902955,1.485,0.673,0.854
134,ctrl-og-15000-T.jpg,7213,255,255,255,0.798,1839315,1839315,1.212,0.825,0.943
135,ctrl-og-15000-T.jpg,9008,255,255,255,0.498,2297040,2297040,1.397,0.716,0.794
136,ctrl-og-15000-T.jpg,3946,255,255,255,0.548,1006230,1006230,2.583,0.387,0.808
137,ctrl-og-15000-T.jpg,5680,255,255,255,0.506,1448400,1448400,1.866,0.536,0.795
138,ctrl-og-15000-T.jpg,3596,255,255,255,0.639,916980,916980,1.614,0.620,0.874
139,ctrl-og-15000-T.jpg,6059,255,255,255,0.614,1545045,1545045,1.099,0.910,0.859
140,ctrl-og-15000-T.jpg,3086,255,255,255,0.483,786930,786930,3.055,0.327,0.834
141,ctrl-og-15000-T.jpg,3023,255,255,255,0.766,770865,770865,1.303,0.767,0.941
142,ctrl-og-15000-T.jpg,4292,255,255,255,0.536,1094460,1094460,1.424,0.702,0.832
143,ctrl-og-15000-T.jpg,6557,255,255,255,0.777,1672035,1672035,1.426,0.701,0.940
144,ctrl-og-15000-T.jpg,11862,255,255,255,0.739,3024810,3024810,1.599,0.626,0.942
145,ctrl-og-15000-T.jpg,3837,255,255,255,0.712,978435,978435,1.522,0.657,0.910
146,ctrl-og-15000-T.jpg,5995,255,255,255,0.767,1528725,1528725,1.394,0.717,0.937
147,ctrl-og-15000-T.jpg,4776,255,255,255,0.555,1217880,1217880,1.405,0.712,0.847
148,ctrl-og-15000-T.jpg,20549,255,255,255,0.660,5239995,5239995,1.576,0.635,0.897
149,ctrl-og-15000-T.jpg,6601,255,255,255,0.858,1683255,1683255,1.201,0.833,0.969
150,ctrl-og-15000-T.jpg,3592,255,255,255,0.589,915960,915960,1.095,0.914,0.861
151,ctrl-og-15000-T.jpg,8736,255,255,255,0.361,2227680,2227680,2.066,0.484,0.740
152,ctrl-og-15000-T.jpg,11823,255,255,255,0.760,3014865,3014865,1.415,0.707,0.943
153,ctrl-og-15000-T.jpg,2085,255,255,255,0.683,531675,531675,1.697,0.589,0.923
154,ctrl-og-15000-T.jpg,5249,255,255,255,0.709,1338495,1338495,1.312,0.762,0.939
155,ctrl-og-15000-T.jpg,3099,255,255,255,0.609,790245,790245,1.662,0.602,0.874
156,ctrl-og-15000-T.jpg,21,255,255,255,0.228,5355,5355,7.732,0.129,0.538
157,ctrl-og-15000-T.jpg,26177,255,255,255,0.642,6675135,6675135,1.620,0.617,0.896
158,ctrl-og-15000-T.jpg,1,255,255,255,1.000,255,255,1.000,1.000,1.000
159,ctrl-og-15000-T.jpg,3958,255,255,255,0.684,1009290,1009290,1.394,0.717,0.922
160,ctrl-og-15000-T.jpg,1,255,255,255,1.000,255,255,1.000,1.000,1.000
161,ctrl-og-15000-T.jpg,4291,255,255,255,0.703,1094205,1094205,1.300,0.769,0.890
162,ctrl-og-15000-T.jpg,5469,255,255,255,0.715,1394595,1394595,1.310,0.763,0.925
163,ctrl-og-15000-T.jpg,4549,255,255,255,0.786,1159995,1159995,1.528,0.655,0.953
164,ctrl-og-15000-T.jpg,32,255,255,255,0.436,8160,8160,3.670,0.272,0.615
165,ctrl-og-15000-T.jpg,3134,255,255,255,0.526,799170,799170,1.803,0.555,0.804
166,ctrl-og-15000-T.jpg,4864,255,255,255,0.468,1240320,1240320,2.520,0.397,0.754
167,ctrl-og-15000-T.jpg,10,255,255,255,0.887,2550,2550,1.491,0.670,0.800
168,ctrl-og-15000-T.jpg,3432,255,255,255,0.570,875160,875160,2.256,0.443,0.893
169,ctrl-og-15000-T.jpg,8007,255,255,255,0.653,2041785,2041785,1.998,0.500,0.926
170,ctrl-og-15000-T.jpg,3281,255,255,255,0.445,836655,836655,2.665,0.375,0.799
171,ctrl-og-15000-T.jpg,14884,255,255,255,0.499,3795420,3795420,1.188,0.842,0.800
172,ctrl-og-15000-T.jpg,4145,255,255,255,0.630,1056975,1056975,1.746,0.573,0.886
173,ctrl-og-15000-T.jpg,7222,255,255,255,0.796,1841610,1841610,1.297,0.771,0.965
174,ctrl-og-15000-T.jpg,3769,255,255,255,0.784,961095,961095,1.348,0.742,0.970
175,ctrl-og-15000-T.jpg,7482,255,255,255,0.745,1907910,1907910,1.393,0.718,0.950
176,ctrl-og-15000-T.jpg,13681,255,255,255,0.510,3488655,3488655,1.465,0.682,0.804
177,ctrl-og-15000-T.jpg,5462,255,255,255,0.457,1392810,1392810,3.482,0.287,0.765
178,ctrl-og-15000-T.jpg,2521,255,255,255,0.787,642855,642855,1.520,0.658,0.950
179,ctrl-og-15000-T.jpg,2995,255,255,255,0.812,763725,763725,1.306,0.766,0.966
180,ctrl-og-15000-T.jpg,2870,255,255,255,0.560,731850,731850,1.973,0.507,0.888
181,ctrl-og-15000-T.jpg,2839,255,255,255,0.759,723945,723945,1.399,0.715,0.923
182,ctrl-og-15000-T.jpg,3578,255,255,255,0.721,912390,912390,1.964,0.509,0.953
183,ctrl-og-15000-T.jpg,2648,255,255,255,0.784,675240,675240,1.066,0.938,0.939
184,ctrl-og-15000-T.jpg,3427,255,255,255,0.701,873885,873885,1.516,0.660,0.903
185,ctrl-og-15000-T.jpg,4942,255,255,255,0.578,1260210,1260210,2.337,0.428,0.927
186,ctrl-og-15000-T.jpg,4943,255,255,255,0.662,1260465,1260465,1.553,0.644,0.901
187,ctrl-og-15000-T.jpg,9591,255,255,255,0.583,2445705,2445705,1.994,0.502,0.857
188,ctrl-og-15000-T.jpg,3546,255,255,255,0.669,904230,904230,2.234,0.448,0.919
189,ctrl-og-15000-T.jpg,4450,255,255,255,0.592,1134750,1134750,1.732,0.577,0.886
190,ctrl-og-15000-T.jpg,3474,255,255,255,0.521,885870,885870,2.669,0.375,0.894
191,ctrl-og-15000-T.jpg,11126,255,255,255,0.700,2837130,2837130,1.680,0.595,0.937
192,ctrl-og-15000-T.jpg,12797,255,255,255,0.690,3263235,3263235,1.670,0.599,0.929
193,ctrl-og-15000-T.jpg,4886,255,255,255,0.623,1245930,1245930,1.663,0.601,0.864
194,ctrl-og-15000-T.jpg,5222,255,255,255,0.545,1331610,1331610,1.364,0.733,0.845
195,ctrl-og-15000-T.jpg,27673,255,255,255,0.786,7056615,7056615,1.441,0.694,0.970
196,ctrl-og-15000-T.jpg,3603,255,255,255,0.558,918765,918765,2.479,0.403,0.820
197,ctrl-og-15000-T.jpg,10376,255,255,255,0.530,2645880,2645880,2.156,0.464,0.822
198,ctrl-og-15000-T.jpg,3205,255,255,255,0.596,817275,817275,2.747,0.364,0.911
199,ctrl-og-15000-T.jpg,5619,255,255,255,0.761,1432845,1432845,1.434,0.698,0.948
200,ctrl-og-15000-T.jpg,2831,255,255,255,0.687,721905,721905,1.651,0.606,0.891
201,ctrl-og-15000-T.jpg,11572,255,255,255,0.810,2950860,2950860,1.355,0.738,0.959
202,ctrl-og-15000-T.jpg,4810,255,255,255,0.696,1226550,1226550,1.524,0.656,0.925
203,ctrl-og-15000-T.jpg,9618,255,255,255,0.827,2452590,2452590,1.295,0.772,0.970
204,ctrl-og-15000-T.jpg,5399,255,255,255,0.772,1376745,1376745,1.457,0.686,0.933
205,ctrl-og-15000-T.jpg,3367,255,255,255,0.693,858585,858585,1.188,0.842,0.893
206,ctrl-og-15000-T.jpg,2829,255,255,255,0.751,721395,721395,1.743,0.574,0.945
207,ctrl-og-15000-T.jpg,6360,255,255,255,0.648,1621800,1621800,1.160,0.862,0.874
208,ctrl-og-15000-T.jpg,8740,255,255,255,0.443,2228700,2228700,3.181,0.314,0.764
209,ctrl-og-15000-T.jpg,4135,255,255,255,0.707,1054425,1054425,1.846,0.542,0.956
210,ctrl-og-15000-T.jpg,2825,255,255,255,0.849,720375,720375,1.516,0.660,0.962
211,ctrl-og-15000-T.jpg,8525,255,255,255,0.840,2173875,2173875,1.271,0.787,0.975
212,ctrl-og-15000-T.jpg,3459,255,255,255,0.694,882045,882045,1.485,0.674,0.908
213,ctrl-og-15000-T.jpg,7314,255,255,255,0.680,1865070,1865070,1.832,0.546,0.918
214,ctrl-og-15000-T.jpg,5496,255,255,255,0.647,1401480,1401480,1.260,0.794,0.850
215,ctrl-og-15000-T.jpg,4355,255,255,255,0.813,1110525,1110525,1.305,0.766,0.954
216,ctrl-og-15000-T.jpg,12719,255,255,255,0.545,3243345,3243345,1.502,0.666,0.809
217,ctrl-og-15000-T.jpg,6005,255,255,255,0.561,1531275,1531275,1.315,0.761,0.789
218,ctrl-og-15000-T.jpg,4905,255,255,255,0.750,1250775,1250775,1.251,0.799,0.912
219,ctrl-og-15000-T.jpg,5569,255,255,255,0.691,1420095,1420095,1.955,0.511,0.913
220,ctrl-og-15000-T.jpg,6578,255,255,255,0.710,1677390,1677390,1.096,0.913,0.889
221,ctrl-og-15000-T.jpg,3285,255,255,255,0.795,837675,837675,1.202,0.832,0.949
222,ctrl-og-15000-T.jpg,11582,255,255,255,0.710,2953410,2953410,1.098,0.911,0.904
223,ctrl-og-15000-T.jpg,3120,255,255,255,0.598,795600,795600,2.402,0.416,0.881
224,ctrl-og-15000-T.jpg,4840,255,255,255,0.827,1234200,1234200,1.187,0.842,0.957
225,ctrl-og-15000-T.jpg,3102,255,255,255,0.756,791010,791010,1.210,0.827,0.931
226,ctrl-og-15000-T.jpg,8485,255,255,255,0.643,2163675,2163675,1.650,0.606,0.879
227,ctrl-og-15000-T.jpg,8450,255,255,255,0.679,2154750,2154750,1.475,0.678,0.916
228,ctrl-og-15000-T.jpg,7974,255,255,255,0.612,2033370,2033370,1.305,0.766,0.844
229,ctrl-og-15000-T.jpg,6158,255,255,255,0.695,1570290,1570290,1.241,0.806,0.892
230,ctrl-og-15000-T.jpg,3817,255,255,255,0.690,973335,973335,2.316,0.432,0.962
231,ctrl-og-15000-T.jpg,3741,255,255,255,0.778,953955,953955,1.086,0.920,0.937
232,ctrl-og-15000-T.jpg,2674,255,255,255,0.832,681870,681870,1.283,0.779,0.946
233,ctrl-og-15000-T.jpg,7001,255,255,255,0.736,1785255,1785255,1.911,0.523,0.956
234,ctrl-og-15000-T.jpg,12391,255,255,255,0.683,3159705,3159705,1.856,0.539,0.937
235,ctrl-og-15000-T.jpg,4135,255,255,255,0.672,1054425,1054425,1.639,0.610,0.903
236,ctrl-og-15000-T.jpg,4098,255,255,255,0.782,1044990,1044990,1.503,0.665,0.942
237,ctrl-og-15000-T.jpg,5217,255,255,255,0.781,1330335,1330335,1.683,0.594,0.953
238,ctrl-og-15000-T.jpg,11420,255,255,255,0.771,2912100,2912100,1.217,0.822,0.955
239,ctrl-og-15000-T.jpg,2521,255,255,255,0.553,642855,642855,2.144,0.466,0.864
240,ctrl-og-15000-T.jpg,8770,255,255,255,0.645,2236350,2236350,1.269,0.788,0.863
241,ctrl-og-15000-T.jpg,12101,255,255,255,0.427,3085755,3085755,2.506,0.399,0.875
242,ctrl-og-15000-T.jpg,4483,255,255,255,0.685,1143165,1143165,1.618,0.618,0.903
243,ctrl-og-15000-T.jpg,5674,255,255,255,0.733,1446870,1446870,1.383,0.723,0.924
244,ctrl-og-15000-T.jpg,6467,255,255,255,0.774,1649085,1649085,1.635,0.611,0.959
245,ctrl-og-15000-T.jpg,5721,255,255,255,0.462,1458855,1458855,2.164,0.462,0.826
246,ctrl-og-15000-T.jpg,8346,255,255,255,0.742,2128230,2128230,1.358,0.737,0.960
247,ctrl-og-15000-T.jpg,2245,255,255,255,0.737,572475,572475,1.490,0.671,0.944
248,ctrl-og-15000-T.jpg,3907,255,255,255,0.504,996285,996285,2.889,0.346,0.797
249,ctrl-og-15000-T.jpg,4116,255,255,255,0.667,1049580,1049580,1.967,0.508,0.905
250,ctrl-og-15000-T.jpg,26455,255,255,255,0.263,6746025,6746025,1.435,0.697,0.608
251,ctrl-og-15000-T.jpg,5739,255,255,255,0.658,1463445,1463445,1.387,0.721,0.904
252,ctrl-og-15000-T.jpg,10112,255,255,255,0.465,2578560,2578560,2.080,0.481,0.859
253,ctrl-og-15000-T.jpg,5850,255,255,255,0.735,1491750,1491750,1.534,0.652,0.940
254,ctrl-og-15000-T.jpg,4506,255,255,255,0.652,1149030,1149030,1.975,0.506,0.935
255,ctrl-og-15000-T.jpg,6805,255,255,255,0.804,1735275,1735275,1.085,0.922,0.945
256,ctrl-og-15000-T.jpg,5631,255,255,255,0.630,1435905,1435905,1.881,0.532,0.885
257,ctrl-og-15000-T.jpg,2631,255,255,255,0.733,670905,670905,1.176,0.850,0.898
258,ctrl-og-15000-T.jpg,9677,255,255,255,0.777,2467635,2467635,1.014,0.986,0.950
259,ctrl-og-15000-T.jpg,5967,255,255,255,0.869,1521585,1521585,1.165,0.859,0.976
260,ctrl-og-15000-T.jpg,6938,255,255,255,0.648,1769190,1769190,1.959,0.510,0.916
261,ctrl-og-15000-T.jpg,4720,255,255,255,0.762,1203600,1203600,1.239,0.807,0.923
262,ctrl-og-15000-T.jpg,3378,255,255,255,0.719,861390,861390,1.399,0.715,0.911
263,ctrl-og-15000-T.jpg,5836,255,255,255,0.861,1488180,1488180,1.114,0.897,0.964
264,ctrl-og-15000-T.jpg,4336,255,255,255,0.755,1105680,1105680,1.819,0.550,0.950
265,ctrl-og-15000-T.jpg,3660,255,255,255,0.671,933300,933300,1.511,0.662,0.905
266,ctrl-og-15000-T.jpg,6825,255,255,255,0.429,1740375,1740375,2.932,0.341,0.823
267,ctrl-og-15000-T.jpg,9525,255,255,255,0.749,2428875,2428875,1.105,0.905,0.926
268,ctrl-og-15000-T.jpg,3519,255,255,255,0.594,897345,897345,1.964,0.509,0.875
269,ctrl-og-15000-T.jpg,5025,255,255,255,0.685,1281375,1281375,1.616,0.619,0.898
270,ctrl-og-15000-T.jpg,4982,255,255,255,0.339,1270410,1270410,1.624,0.616,0.726
271,ctrl-og-15000-T.jpg,10669,255,255,255,0.559,2720595,2720595,1.203,0.831,0.828
272,ctrl-og-15000-T.jpg,4124,255,255,255,0.688,1051620,1051620,1.953,0.512,0.927
273,ctrl-og-15000-T.jpg,5019,255,255,255,0.774,1279845,1279845,1.298,0.770,0.952
274,ctrl-og-15000-T.jpg,3899,255,255,255,0.621,994245,994245,1.909,0.524,0.943
275,ctrl-og-15000-T.jpg,2056,255,255,255,0.634,524280,524280,1.976,0.506,0.923
276,ctrl-og-15000-T.jpg,10956,255,255,255,0.500,2793780,2793780,2.793,0.358,0.813
277,ctrl-og-15000-T.jpg,5208,255,255,255,0.595,1328040,1328040,2.053,0.487,0.862
278,ctrl-og-15000-T.jpg,4159,255,255,255,0.716,1060545,1060545,1.542,0.649,0.932
279,ctrl-og-15000-T.jpg,5265,255,255,255,0.773,1342575,1342575,1.647,0.607,0.964
280,ctrl-og-15000-T.jpg,2097,255,255,255,0.528,534735,534735,3.232,0.309,0.875
281,ctrl-og-15000-T.jpg,7353,255,255,255,0.471,1875015,1875015,1.314,0.761,0.756
282,ctrl-og-15000-T.jpg,5117,255,255,255,0.851,1304835,1304835,1.281,0.780,0.966
283,ctrl-og-15000-T.jpg,4378,255,255,255,0.785,1116390,1116390,1.402,0.713,0.957
284,ctrl-og-15000-T.jpg,3852,255,255,255,0.626,982260,982260,2.132,0.469,0.870
285,ctrl-og-15000-T.jpg,10344,255,255,255,0.668,2637720,2637720,1.663,0.601,0.911
286,ctrl-og-15000-T.jpg,4989,255,255,255,0.637,1272195,1272195,1.219,0.820,0.857
287,ctrl-og-15000-T.jpg,5260,255,255,255,0.525,1341300,1341300,1.027,0.974,0.760
288,ctrl-og-15000-T.jpg,3091,255,255,255,0.609,788205,788205,2.632,0.380,0.935
289,ctrl-og-15000-T.jpg,15664,255,255,255,0.821,3994320,3994320,1.119,0.894,0.970
290,ctrl-og-15000-T.jpg,11194,255,255,255,0.723,2854470,2854470,1.895,0.528,0.945
291,ctrl-og-15000-T.jpg,4263,255,255,255,0.724,1087065,1087065,1.882,0.531,0.929
292,ctrl-og-15000-T.jpg,4265,255,255,255,0.693,1087575,1087575,1.184,0.845,0.917
293,ctrl-og-15000-T.jpg,5494,255,255,255,0.533,1400970,1400970,1.469,0.681,0.828
294,ctrl-og-15000-T.jpg,5913,255,255,255,0.777,1507815,1507815,1.255,0.797,0.937
295,ctrl-og-15000-T.jpg,4757,255,255,255,0.723,1213035,1213035,1.271,0.787,0.937
296,ctrl-og-15000-T.jpg,4673,255,255,255,0.726,1191615,1191615,1.616,0.619,0.935
297,ctrl-og-15000-T.jpg,3167,255,255,255,0.561,807585,807585,1.607,0.622,0.868
298,ctrl-og-15000-T.jpg,5675,255,255,255,0.629,1447125,1447125,1.521,0.658,0.873
299,ctrl-og-15000-T.jpg,5335,255,255,255,0.513,1360425,1360425,3.450,0.290,0.879
300,ctrl-og-15000-T.jpg,7779,255,255,255,0.568,1983645,1983645,1.592,0.628,0.792
301,ctrl-og-15000-T.jpg,3275,255,255,255,0.565,835125,835125,1.950,0.513,0.882
302,ctrl-og-15000-T.jpg,4945,255,255,255,0.411,1260975,1260975,3.868,0.259,0.836
303,ctrl-og-15000-T.jpg,5865,255,255,255,0.687,1495575,1495575,1.881,0.532,0.935
304,ctrl-og-15000-T.jpg,5714,255,255,255,0.622,1457070,1457070,2.345,0.426,0.940
305,ctrl-og-15000-T.jpg,6072,255,255,255,0.648,1548360,1548360,1.661,0.602,0.904
306,ctrl-og-15000-T.jpg,6358,255,255,255,0.733,1621290,1621290,1.402,0.713,0.919
307,ctrl-og-15000-T.jpg,10598,255,255,255,0.779,2702490,2702490,1.256,0.796,0.931
308,ctrl-og-15000-T.jpg,6808,255,255,255,0.745,1736040,1736040,1.787,0.560,0.939
309,ctrl-og-15000-T.jpg,5875,255,255,255,0.724,1498125,1498125,1.200,0.833,0.913
310,ctrl-og-15000-T.jpg,5216,255,255,255,0.749,1330080,1330080,1.460,0.685,0.945
311,ctrl-og-15000-T.jpg,3533,255,255,255,0.609,900915,900915,1.659,0.603,0.879
312,ctrl-og-15000-T.jpg,5285,255,255,255,0.656,1347675,1347675,1.881,0.532,0.914
313,ctrl-og-15000-T.jpg,16250,255,255,255,0.721,4143750,4143750,1.530,0.653,0.932
314,ctrl-og-15000-T.jpg,4390,255,255,255,0.820,1119450,1119450,1.668,0.599,0.971
315,ctrl-og-15000-T.jpg,3664,255,255,255,0.633,934320,934320,1.493,0.670,0.889
316,ctrl-og-15000-T.jpg,5988,255,255,255,0.720,1526940,1526940,1.523,0.656,0.909
317,ctrl-og-15000-T.jpg,2590,255,255,255,0.599,660450,660450,1.653,0.605,0.865
318,ctrl-og-15000-T.jpg,7623,255,255,255,0.466,1943865,1943865,2.736,0.365,0.809
319,ctrl-og-15000-T.jpg,3004,255,255,255,0.698,766020,766020,2.264,0.442,0.925
320,ctrl-og-15000-T.jpg,5282,255,255,255,0.758,1346910,1346910,1.558,0.642,0.949
321,ctrl-og-15000-T.jpg,5802,255,255,255,0.748,1479510,1479510,1.551,0.645,0.951
322,ctrl-og-15000-T.jpg,4484,255,255,255,0.571,1143420,1143420,1.035,0.966,0.849
323,ctrl-og-15000-T.jpg,8304,255,255,255,0.617,2117520,2117520,2.124,0.471,0.895
324,ctrl-og-15000-T.jpg,7288,255,255,255,0.754,1858440,1858440,1.360,0.735,0.943
325,ctrl-og-15000-T.jpg,8375,255,255,255,0.705,2135625,2135625,1.145,0.874,0.911
326,ctrl-og-15000-T.jpg,8901,255,255,255,0.345,2269755,2269755,2.952,0.339,0.694
327,ctrl-og-15000-T.jpg,4486,255,255,255,0.771,1143930,1143930,1.610,0.621,0.962
328,ctrl-og-15000-T.jpg,2754,255,255,255,0.700,702270,702270,1.834,0.545,0.936
329,ctrl-og-15000-T.jpg,3022,255,255,255,0.779,770610,770610,1.064,0.940,0.942
330,ctrl-og-15000-T.jpg,5769,255,255,255,0.789,1471095,1471095,1.530,0.654,0.962
331,ctrl-og-15000-T.jpg,6105,255,255,255,0.267,1556775,1556775,2.133,0.469,0.619
332,ctrl-og-15000-T.jpg,6761,255,255,255,0.796,1724055,1724055,1.462,0.684,0.959
333,ctrl-og-15000-T.jpg,153,255,255,255,0.845,39015,39015,1.012,0.988,0.807
334,ctrl-og-15000-T.jpg,152,255,255,255,0.840,38760,38760,1.006,0.994,0.802
335,ctrl-og-15000-T.jpg,14355,255,255,255,0.753,3660525,3660525,1.353,0.739,0.933
336,ctrl-og-15000-T.jpg,4206,255,255,255,0.564,1072530,1072530,1.232,0.812,0.808
337,ctrl-og-15000-T.jpg,7505,255,255,255,0.623,1913775,1913775,2.018,0.496,0.918
338,ctrl-og-15000-T.jpg,11947,255,255,255,0.756,3046485,3046485,1.330,0.752,0.932
339,ctrl-og-15000-T.jpg,6258,255,255,255,0.730,1595790,1595790,1.424,0.702,0.921
340,ctrl-og-15000-T.jpg,6840,255,255,255,0.687,1744200,1744200,1.547,0.646,0.923
341,ctrl-og-15000-T.jpg,3641,255,255,255,0.660,928455,928455,1.534,0.652,0.929
342,ctrl-og-15000-T.jpg,9447,255,255,255,0.689,2408985,2408985,1.841,0.543,0.930
343,ctrl-og-15000-T.jpg,6989,255,255,255,0.706,1782195,1782195,1.218,0.821,0.926
344,ctrl-og-15000-T.jpg,3385,255,255,255,0.756,863175,863175,1.242,0.805,0.918
345,ctrl-og-15000-T.jpg,5256,255,255,255,0.738,1340280,1340280,1.609,0.622,0.938
346,ctrl-og-15000-T.jpg,13313,255,255,255,0.826,3394815,3394815,1.186,0.843,0.961
347,ctrl-og-15000-T.jpg,5396,255,255,255,0.729,1375980,1375980,1.359,0.736,0.899
348,ctrl-og-15000-T.jpg,6490,255,255,255,0.355,1654950,1654950,1.858,0.538,0.774
349,ctrl-og-15000-T.jpg,11108,255,255,255,0.650,2832540,2832540,1.647,0.607,0.902
350,ctrl-og-15000-T.jpg,5905,255,255,255,0.517,1505775,1505775,1.046,0.956,0.773
351,ctrl-og-15000-T.jpg,14819,255,255,255,0.561,3778845,3778845,2.337,0.428,0.871
352,ctrl-og-15000-T.jpg,8108,255,255,255,0.715,2067540,2067540,1.100,0.909,0.898
353,ctrl-og-15000-T.jpg,8404,255,255,255,0.536,2143020,2143020,2.317,0.432,0.925
354,ctrl-og-15000-T.jpg,15700,255,255,255,0.669,4003500,4003500,1.066,0.938,0.906
355,ctrl-og-15000-T.jpg,7098,255,255,255,0.684,1809990,1809990,1.619,0.617,0.885
356,ctrl-og-15000-T.jpg,5412,255,255,255,0.767,1380060,1380060,1.271,0.787,0.932
357,ctrl-og-15000-T.jpg,16565,255,255,255,0.407,4224075,4224075,1.717,0.582,0.708
358,ctrl-og-15000-T.jpg,3996,255,255,255,0.731,1018980,1018980,1.571,0.637,0.921
359,ctrl-og-15000-T.jpg,5338,255,255,255,0.608,1361190,1361190,2.035,0.491,0.894
360,ctrl-og-15000-T.jpg,2810,255,255,255,0.702,716550,716550,1.107,0.903,0.919
361,ctrl-og-15000-T.jpg,4474,255,255,255,0.791,1140870,1140870,1.454,0.688,0.944
